isla,año,mes,quincena,estacion,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,temp_2m_mean
El_Hierro,2018,9,1,Otoño,22.21333333333333,15.56,0.060000000000000005,13.386666666666667,72.62666666666668,44.13333333333333,18.886666666666667
El_Hierro,2018,9,2,Otoño,23.626666666666665,15.653333333333334,0.0,12.066666666666666,66.7,39.86666666666667,19.639999999999997
El_Hierro,2018,10,1,Otoño,22.246666666666666,15.193333333333333,0.4066666666666667,9.286666666666667,52.79333333333333,172.2,18.720000000000002
El_Hierro,2018,10,2,Otoño,18.64375,13.4875,1.575,11.3375,63.275,124.1875,16.065625
El_Hierro,2018,11,1,Otoño,17.486666666666668,12.646666666666667,0.74,13.833333333333334,77.10666666666665,57.53333333333333,15.066666666666666
El_Hierro,2018,11,2,Otoño,16.746666666666666,11.08,1.0933333333333333,10.566666666666666,61.126666666666665,226.93333333333334,13.913333333333334
El_Hierro,2018,12,1,Invierno,18.259999999999998,10.933333333333334,0.0,11.613333333333333,68.05333333333333,69.06666666666666,14.596666666666666
El_Hierro,2018,12,2,Invierno,17.65625,9.5375,0.0125,11.331249999999999,65.9125,77.875,13.596875
El_Hierro,2019,1,1,Invierno,15.946666666666667,8.620000000000001,0.0,12.066666666666666,65.54,94.86666666666666,12.283333333333333
El_Hierro,2019,1,2,Invierno,14.4125,9.675,0.7125,13.7375,74.46875,42.125,12.04375
El_Hierro,2019,2,1,Invierno,17.240000000000002,8.860000000000001,0.11333333333333334,14.346666666666668,80.28666666666666,115.66666666666667,13.05
El_Hierro,2019,2,2,Invierno,17.753846153846155,8.86923076923077,0.34615384615384615,11.153846153846153,66.35384615384615,89.0,13.311538461538463
El_Hierro,2019,3,1,Primavera,16.66,10.0,0.18,14.593333333333334,78.98,53.06666666666667,13.33
El_Hierro,2019,3,2,Primavera,15.5125,9.58125,1.15625,12.8375,67.61875,125.4375,12.546875
El_Hierro,2019,4,1,Primavera,15.506666666666666,9.34,2.6599999999999997,11.82,65.35333333333332,119.4,12.423333333333334
El_Hierro,2019,4,2,Primavera,16.866666666666667,10.933333333333334,0.22,13.866666666666667,75.64666666666668,112.86666666666666,13.9
El_Hierro,2019,5,1,Primavera,18.113333333333333,11.34,0.42666666666666664,11.48,60.519999999999996,48.53333333333333,14.726666666666667
El_Hierro,2019,5,2,Primavera,19.15,12.6625,0.025,14.4,75.35,35.375,15.90625
El_Hierro,2019,6,1,Verano,19.853333333333335,12.873333333333333,0.26,13.133333333333333,74.27333333333333,37.0,16.363333333333333
El_Hierro,2019,6,2,Verano,20.986666666666668,13.54,0.2,10.26,54.333333333333336,145.8,17.263333333333332
El_Hierro,2019,7,1,Verano,20.6,14.613333333333333,0.05999999999999999,16.346666666666668,85.67333333333333,31.2,17.60666666666667
El_Hierro,2019,7,2,Verano,20.61875,15.1125,0.0,18.13125,94.4375,31.9375,17.865625
El_Hierro,2019,8,1,Verano,22.16,15.666666666666666,0.0,15.086666666666666,81.70666666666666,31.0,18.913333333333334
El_Hierro,2019,8,2,Verano,23.425,16.08125,0.0,16.06875,84.3875,29.625,19.753125
El_Hierro,2019,9,1,Otoño,21.573333333333334,15.086666666666668,0.05999999999999999,12.979999999999999,70.0,33.4,18.33
El_Hierro,2019,9,2,Otoño,22.18,15.393333333333334,0.02,11.520000000000001,60.28666666666666,26.866666666666667,18.78666666666667
El_Hierro,2019,10,1,Otoño,21.866666666666667,15.226666666666667,0.09333333333333332,13.053333333333335,69.42666666666668,53.4,18.546666666666667
El_Hierro,2019,10,2,Otoño,21.3,14.64375,0.8875,10.65625,64.79375,61.625,17.971875
El_Hierro,2019,11,1,Otoño,18.886666666666667,14.466666666666667,0.62,21.186666666666667,110.61999999999999,38.4,16.676666666666666
El_Hierro,2019,11,2,Otoño,17.746666666666666,12.08,0.18000000000000002,12.84,69.81333333333333,93.8,14.913333333333332
El_Hierro,2019,12,1,Invierno,16.006666666666668,11.6,0.7200000000000001,16.46,88.12666666666668,73.8,13.803333333333335
El_Hierro,2019,12,2,Invierno,18.30625,10.53125,0.08750000000000001,10.71875,64.95625,127.3125,14.41875
El_Hierro,2020,1,1,Invierno,15.366666666666667,9.6,0.12666666666666668,14.806666666666667,80.74,72.26666666666667,12.483333333333333
El_Hierro,2020,1,2,Invierno,16.8,8.8625,0.06875,10.56875,59.96875,97.9375,12.83125
El_Hierro,2020,2,1,Invierno,19.6,10.433333333333334,0.0,13.153333333333334,77.18,80.46666666666667,15.016666666666667
El_Hierro,2020,2,2,Invierno,17.564285714285713,10.65,0.0642857142857143,15.092857142857142,85.96428571428571,45.5,14.107142857142858
El_Hierro,2020,3,1,Primavera,18.346666666666668,10.873333333333333,0.006666666666666667,14.306666666666667,80.03333333333333,38.8,14.610000000000001
El_Hierro,2020,3,2,Primavera,15.85625,9.75,1.175,14.71875,78.5875,183.25,12.803125
El_Hierro,2020,4,1,Primavera,18.84,11.2,0.7066666666666667,10.28,58.57333333333334,118.8,15.020000000000001
El_Hierro,2020,4,2,Primavera,17.14,10.986666666666668,0.4933333333333333,12.22,65.53333333333333,106.13333333333334,14.063333333333333
El_Hierro,2020,5,1,Primavera,18.88,11.633333333333333,0.23333333333333334,12.479999999999999,69.39333333333335,166.4,15.256666666666666
El_Hierro,2020,5,2,Primavera,21.10625,12.875,0.20625,12.14375,65.275,45.875,16.990625
El_Hierro,2020,6,1,Verano,20.7,13.313333333333333,0.84,11.313333333333333,59.733333333333334,147.26666666666668,17.006666666666668
El_Hierro,2020,6,2,Verano,20.793333333333333,15.066666666666666,0.10666666666666666,16.806666666666665,89.56,52.06666666666667,17.93
El_Hierro,2020,7,1,Verano,22.513333333333332,14.986666666666668,0.0,16.706666666666667,88.65333333333334,25.266666666666666,18.75
El_Hierro,2020,7,2,Verano,22.7,15.29375,0.0,16.225,87.6,27.875,18.996875
El_Hierro,2020,8,1,Verano,21.953333333333333,15.74,0.0,16.033333333333335,85.68,29.4,18.846666666666668
El_Hierro,2020,8,2,Verano,24.84375,16.39375,0.0125,16.45,92.06875,29.6875,20.61875
El_Hierro,2020,9,1,Otoño,24.459999999999997,16.02,0.09333333333333332,11.566666666666666,66.6,68.4,20.240000000000002
El_Hierro,2020,9,2,Otoño,23.246666666666666,16.16,0.13333333333333333,12.226666666666667,68.02,68.86666666666666,19.703333333333333
El_Hierro,2020,10,1,Otoño,22.486666666666668,15.72,0.38,12.613333333333333,70.15333333333334,47.666666666666664,19.103333333333335
El_Hierro,2020,10,2,Otoño,19.85625,14.16875,0.68125,13.425,69.98125,98.375,17.0125
El_Hierro,2020,11,1,Otoño,19.71333333333333,13.28,0.42666666666666664,11.626666666666667,68.44666666666667,153.6,16.496666666666666
El_Hierro,2020,11,2,Otoño,19.80666666666667,12.626666666666667,0.8933333333333333,14.180000000000001,77.71333333333334,180.06666666666666,16.216666666666665
El_Hierro,2020,12,1,Invierno,15.96,11.366666666666667,1.5066666666666668,13.466666666666667,72.91333333333334,76.06666666666666,13.663333333333332
El_Hierro,2020,12,2,Invierno,16.05625,10.375,1.45625,10.31875,58.11875,78.9375,13.215625
El_Hierro,2021,1,1,Invierno,14.073333333333332,9.613333333333333,4.613333333333333,15.666666666666666,89.25333333333333,168.4,11.843333333333332
El_Hierro,2021,1,2,Invierno,16.80625,10.01875,0.0,9.6,56.4375,44.0,13.4125
El_Hierro,2021,2,1,Invierno,15.413333333333332,9.293333333333333,1.2333333333333334,11.94,71.06,135.53333333333333,12.353333333333333
El_Hierro,2021,2,2,Invierno,16.03846153846154,9.192307692307692,0.4307692307692308,13.938461538461537,79.3076923076923,101.07692307692308,12.615384615384615
El_Hierro,2021,3,1,Primavera,16.166666666666668,9.893333333333334,0.12000000000000001,14.486666666666668,78.34666666666666,57.266666666666666,13.03
El_Hierro,2021,3,2,Primavera,16.7625,10.025,0.7749999999999999,13.5375,74.225,127.375,13.39375
El_Hierro,2021,4,1,Primavera,18.66,11.173333333333334,0.22,8.626666666666667,46.44666666666667,148.26666666666668,14.916666666666666
El_Hierro,2021,4,2,Primavera,17.64,11.913333333333332,0.88,12.593333333333334,66.78,143.2,14.776666666666667
El_Hierro,2021,5,1,Primavera,17.89333333333333,11.813333333333333,0.14666666666666667,15.293333333333333,80.34666666666666,78.4,14.853333333333333
El_Hierro,2021,5,2,Primavera,18.65625,12.91875,0.025,18.95,98.6125,33.5,15.7875
El_Hierro,2021,6,1,Verano,21.12,13.42,0.06666666666666667,14.353333333333333,77.75333333333333,29.8,17.27
El_Hierro,2021,6,2,Verano,19.433333333333334,13.34,0.006666666666666667,14.593333333333334,78.68,32.0,16.386666666666667
El_Hierro,2021,7,1,Verano,21.473333333333336,14.639999999999999,0.0,15.646666666666667,85.14666666666668,29.466666666666665,18.05666666666667
El_Hierro,2021,7,2,Verano,22.11875,15.0875,0.0,16.18125,85.3125,26.875,18.603125
El_Hierro,2021,8,1,Verano,22.42,15.26,0.10666666666666666,14.44,78.44000000000001,31.733333333333334,18.84
El_Hierro,2021,8,2,Verano,25.0625,16.0875,0.0,12.175,73.83125,27.125,20.575
El_Hierro,2021,9,1,Otoño,24.60666666666667,16.146666666666665,0.013333333333333334,9.993333333333334,58.62,146.86666666666667,20.376666666666665
El_Hierro,2021,9,2,Otoño,21.69333333333333,15.626666666666667,0.28,14.44,76.08666666666666,41.333333333333336,18.66
El_Hierro,2021,10,1,Otoño,21.36,14.58,0.26666666666666666,12.773333333333333,66.5,35.53333333333333,17.970000000000002
El_Hierro,2021,10,2,Otoño,21.31875,14.2125,0.26875000000000004,11.55,57.85625,42.25,17.765625
El_Hierro,2021,11,1,Otoño,18.78666666666667,12.606666666666666,0.18000000000000002,12.353333333333333,57.74,52.6,15.696666666666665
El_Hierro,2021,11,2,Otoño,17.226666666666667,11.993333333333334,1.2333333333333334,13.219999999999999,62.39333333333333,107.0,14.610000000000001
El_Hierro,2021,12,1,Invierno,15.733333333333333,10.986666666666668,0.6066666666666667,17.053333333333335,81.02666666666667,68.33333333333333,13.360000000000001
El_Hierro,2021,12,2,Invierno,17.83125,11.0375,0.375,8.69375,46.9875,217.125,14.434375
El_Hierro,2022,1,1,Invierno,16.906666666666666,10.646666666666667,0.18666666666666665,15.326666666666666,74.16000000000001,79.86666666666666,13.776666666666667
El_Hierro,2022,1,2,Invierno,15.475,10.2125,1.1625,11.775,59.76875,122.4375,12.84375
El_Hierro,2022,2,1,Invierno,17.826666666666664,10.013333333333332,2.0,11.746666666666666,64.56666666666666,64.93333333333334,13.92
El_Hierro,2022,2,2,Invierno,15.184615384615386,9.746153846153847,0.6307692307692307,16.946153846153845,79.78461538461539,55.69230769230769,12.465384615384616
El_Hierro,2022,3,1,Primavera,15.613333333333333,10.526666666666667,0.3466666666666666,17.993333333333332,83.60666666666665,71.73333333333333,13.07
El_Hierro,2022,3,2,Primavera,15.3375,9.91875,2.4,15.04375,74.975,104.75,12.628125
El_Hierro,2022,4,1,Primavera,15.586666666666668,10.133333333333333,0.7333333333333333,14.926666666666668,73.29333333333334,104.0,12.860000000000001
El_Hierro,2022,4,2,Primavera,17.493333333333332,11.18,0.9,15.286666666666667,72.60666666666665,135.86666666666667,14.336666666666668
El_Hierro,2022,5,1,Primavera,19.133333333333333,11.82,0.26,12.426666666666668,63.11333333333334,81.93333333333334,15.476666666666667
El_Hierro,2022,5,2,Primavera,19.1125,12.6625,0.40625,13.54375,60.61875,92.6875,15.887500000000001
El_Hierro,2022,6,1,Verano,20.186666666666667,13.54,0.05333333333333334,14.92,68.86666666666666,110.0,16.863333333333333
El_Hierro,2022,6,2,Verano,19.220000000000002,14.22,0.24000000000000002,17.740000000000002,77.94666666666667,32.733333333333334,16.720000000000002
El_Hierro,2022,7,1,Verano,21.18,14.226666666666667,0.08666666666666666,17.0,75.04666666666667,24.533333333333335,17.703333333333333
El_Hierro,2022,7,2,Verano,24.474999999999998,16.175,0.0,17.93125,81.60625,28.6875,20.325
El_Hierro,2022,8,1,Verano,22.853333333333335,15.56,0.6933333333333334,15.373333333333333,70.68666666666667,25.666666666666668,19.206666666666667
El_Hierro,2022,8,2,Verano,22.25625,15.74375,0.875,16.51875,79.95625,30.875,19.0
El_Hierro,2022,9,1,Otoño,21.826666666666664,16.333333333333332,0.4266666666666667,13.653333333333334,66.17999999999999,90.26666666666667,19.08
El_Hierro,2022,9,2,Otoño,20.52,16.066666666666666,12.38,13.766666666666667,65.95333333333333,88.66666666666667,18.293333333333333
El_Hierro,2022,10,1,Otoño,20.053333333333335,15.2,1.1266666666666667,15.68,72.74666666666667,38.46666666666667,17.626666666666665
El_Hierro,2022,10,2,Otoño,21.0875,13.66875,0.16875,7.05625,36.24375,56.0625,17.378125
El_Hierro,2022,11,1,Otoño,20.753333333333334,13.593333333333334,0.08000000000000002,9.853333333333333,48.013333333333335,43.86666666666667,17.173333333333336
El_Hierro,2022,11,2,Otoño,18.873333333333335,12.993333333333334,0.42,14.84,72.38666666666667,41.333333333333336,15.933333333333334
El_Hierro,2022,12,1,Invierno,18.346666666666668,12.893333333333334,2.3333333333333335,12.086666666666668,61.8,235.73333333333332,15.620000000000001
El_Hierro,2022,12,2,Invierno,17.6875,11.2625,1.3375,11.73125,63.925,116.9375,14.475
El_Hierro,2023,1,1,Invierno,16.693333333333335,10.306666666666667,0.5333333333333333,11.993333333333334,62.10666666666667,61.6,13.5
El_Hierro,2023,1,2,Invierno,14.55,10.61875,1.0875000000000001,16.44375,79.75625,48.0,12.584375
El_Hierro,2023,2,1,Invierno,14.360000000000001,8.2,1.1733333333333333,10.826666666666666,54.07333333333334,96.8,11.28
El_Hierro,2023,2,2,Invierno,15.669230769230769,9.315384615384614,1.0,11.023076923076925,57.138461538461534,117.6923076923077,12.492307692307692
El_Hierro,2023,3,1,Primavera,19.006666666666668,11.06,0.08666666666666667,8.953333333333335,43.77333333333333,50.86666666666667,15.033333333333333
El_Hierro,2023,3,2,Primavera,21.325,12.79375,0.0875,15.356250000000001,77.35625,37.375,17.059375
El_Hierro,2023,4,1,Primavera,18.246666666666666,11.813333333333333,0.24666666666666667,16.333333333333332,79.71333333333334,54.4,15.03
El_Hierro,2023,4,2,Primavera,19.666666666666668,11.586666666666668,0.8133333333333332,9.493333333333334,46.666666666666664,173.33333333333334,15.626666666666667
El_Hierro,2023,5,1,Primavera,19.746666666666666,13.866666666666667,0.02,18.646666666666665,83.2,75.26666666666667,16.806666666666665
El_Hierro,2023,5,2,Primavera,18.5875,12.15,1.39375,11.025,51.00625,115.5625,15.36875
El_Hierro,2023,6,1,Verano,20.32,14.486666666666668,4.66,11.82,58.36666666666667,245.46666666666667,17.403333333333332
El_Hierro,2023,6,2,Verano,23.166666666666668,15.113333333333335,0.26666666666666666,11.08,53.53333333333333,152.26666666666668,19.14
El_Hierro,2023,7,1,Verano,23.353333333333335,16.033333333333335,0.04000000000000001,17.413333333333334,71.57333333333332,27.133333333333333,19.69333333333333
El_Hierro,2023,7,2,Verano,21.75,15.762500000000001,0.13125,19.19375,78.04375,33.5625,18.75625
El_Hierro,2023,8,1,Verano,24.540000000000003,16.78666666666667,0.03333333333333333,17.19333333333333,73.39333333333335,94.13333333333334,20.663333333333334
El_Hierro,2023,8,2,Verano,26.175,17.1875,0.05,15.11875,66.81875,63.9375,21.681250000000002
El_Hierro,2023,9,1,Otoño,23.233333333333334,15.766666666666667,0.3733333333333333,12.413333333333334,51.65333333333333,137.66666666666666,19.5
El_Hierro,2023,9,2,Otoño,22.266666666666666,15.873333333333333,0.4933333333333333,14.860000000000001,60.973333333333336,35.266666666666666,19.07
El_Hierro,2023,10,1,Otoño,30.86,18.153333333333332,0.0,10.9,48.06666666666667,64.66666666666667,24.506666666666668
El_Hierro,2023,10,2,Otoño,22.18125,15.2375,1.00625,12.25625,52.1,164.875,18.709375
El_Hierro,2023,11,1,Otoño,21.293333333333333,14.473333333333333,0.8666666666666666,15.9,64.94666666666667,42.86666666666667,17.883333333333333
El_Hierro,2023,11,2,Otoño,21.913333333333334,13.266666666666667,1.4800000000000002,10.633333333333333,48.81333333333334,84.93333333333334,17.59
El_Hierro,2023,12,1,Invierno,18.826666666666664,12.073333333333332,1.0,11.486666666666668,51.32666666666667,102.86666666666666,15.45
El_Hierro,2023,12,2,Invierno,17.44375,10.8625,0.3375,13.70625,56.54375,73.4375,14.153125
El_Hierro,2024,1,1,Invierno,19.206666666666667,11.813333333333333,0.17333333333333334,8.54,41.473333333333336,112.33333333333333,15.51
El_Hierro,2024,1,2,Invierno,18.5125,11.34375,0.24375,16.349999999999998,69.08125,116.75,14.928125
El_Hierro,2024,2,1,Invierno,19.826666666666664,10.586666666666668,0.1,12.053333333333335,54.53333333333333,140.66666666666666,15.206666666666667
El_Hierro,2024,2,2,Invierno,17.507142857142856,11.757142857142856,0.09285714285714286,22.8,88.58571428571429,46.142857142857146,14.632142857142856
El_Hierro,2024,3,1,Primavera,16.68,10.746666666666666,0.7733333333333333,16.173333333333332,65.84,87.93333333333334,13.713333333333333
El_Hierro,2024,3,2,Primavera,16.9,10.38125,1.9875,18.675,77.025,192.25,13.640625
El_Hierro,2024,4,1,Primavera,22.666666666666668,12.206666666666667,0.2,12.973333333333333,58.91333333333333,112.73333333333333,17.436666666666667
El_Hierro,2024,4,2,Primavera,20.126666666666665,12.34,0.22666666666666668,13.04,55.086666666666666,57.46666666666667,16.233333333333334
El_Hierro,2024,5,1,Primavera,19.779999999999998,12.479999999999999,0.14666666666666667,16.686666666666667,67.9,36.333333333333336,16.13
El_Hierro,2024,5,2,Primavera,18.65625,12.55625,1.7249999999999999,14.95,61.35625,72.5625,15.60625
El_Hierro,2024,6,1,Verano,20.146666666666665,13.326666666666666,0.6799999999999999,15.826666666666666,63.019999999999996,83.33333333333333,16.736666666666665
El_Hierro,2024,6,2,Verano,19.653333333333332,14.04,0.16666666666666666,20.053333333333335,77.14,34.13333333333333,16.846666666666668
El_Hierro,2024,7,1,Verano,21.36,14.353333333333333,0.0,19.720000000000002,79.16666666666667,31.133333333333333,17.85666666666667
El_Hierro,2024,7,2,Verano,23.443749999999998,15.2625,0.056249999999999994,16.13125,69.65625,26.5,19.353125
El_Hierro,2024,8,1,Verano,22.153333333333332,15.673333333333334,0.013333333333333334,19.233333333333334,76.72,32.4,18.913333333333334
El_Hierro,2024,8,2,Verano,22.95,16.11875,0.6375,17.15625,73.78125,35.125,19.534375
El_Hierro,2024,9,1,Otoño,20.726666666666667,15.326666666666666,0.8333333333333334,18.1,72.23333333333333,36.53333333333333,18.026666666666664
El_Hierro,2024,9,2,Otoño,21.626666666666665,14.426666666666668,0.20666666666666667,12.086666666666668,52.53333333333333,82.93333333333334,18.026666666666664
El_Hierro,2024,10,1,Otoño,22.586666666666666,15.026666666666667,0.2733333333333333,13.073333333333332,57.32666666666667,164.93333333333334,18.80666666666667
El_Hierro,2024,10,2,Otoño,19.6,14.4,1.0125,15.7125,63.2875,60.6875,17.0
El_Hierro,2024,11,1,Otoño,21.586666666666666,12.453333333333335,0.6,9.24,41.50666666666667,143.66666666666666,17.02
El_Hierro,2024,11,2,Otoño,20.546666666666667,13.066666666666666,2.2666666666666666,11.353333333333333,49.17333333333333,149.93333333333334,16.806666666666665
El_Hierro,2024,12,1,Invierno,17.720000000000002,12.26,1.0333333333333334,15.806666666666667,66.88666666666667,62.86666666666667,14.99
El_Hierro,2024,12,2,Invierno,16.5125,10.50625,0.5249999999999999,15.925,66.375,99.6875,13.509375
Fuerteventura,2017,1,1,Invierno,20.253333333333334,15.826666666666666,0.09333333333333334,26.226666666666667,63.82,92.66666666666667,18.040000000000003
Fuerteventura,2017,1,2,Invierno,19.25625,14.86875,0.22499999999999998,22.29375,54.1375,100.5625,17.0625
Fuerteventura,2017,2,1,Invierno,19.846666666666668,14.56,0.3266666666666667,22.28666666666667,55.10666666666667,115.2,17.203333333333333
Fuerteventura,2017,2,2,Invierno,20.392307692307693,15.684615384615386,0.4538461538461538,27.03076923076923,64.72307692307692,120.3076923076923,18.03846153846154
Fuerteventura,2017,3,1,Primavera,23.94,16.88,0.020000000000000004,26.986666666666668,66.18666666666667,79.93333333333334,20.410000000000004
Fuerteventura,2017,3,2,Primavera,20.58125,14.875,0.35625,26.05625,62.15625,141.5625,17.728125
Fuerteventura,2017,4,1,Primavera,22.39333333333333,16.82,0.0,22.853333333333335,55.85333333333333,164.6,19.60666666666667
Fuerteventura,2017,4,2,Primavera,23.833333333333332,18.386666666666667,0.3266666666666667,25.60666666666667,62.42666666666666,162.53333333333333,21.11
Fuerteventura,2017,5,1,Primavera,23.813333333333333,18.71333333333333,0.16666666666666666,21.12,54.413333333333334,161.0,21.263333333333332
Fuerteventura,2017,5,2,Primavera,23.49375,19.24375,0.0625,29.80625,70.03125,243.875,21.36875
Fuerteventura,2017,6,1,Verano,23.16,19.313333333333333,0.0,32.71333333333333,76.74,214.8,21.236666666666668
Fuerteventura,2017,6,2,Verano,25.80666666666667,20.413333333333334,0.0,26.90666666666667,63.72,191.8,23.11
Fuerteventura,2017,7,1,Verano,24.186666666666667,20.073333333333334,0.013333333333333334,32.42666666666666,75.78666666666666,144.66666666666666,22.13
Fuerteventura,2017,7,2,Verano,24.86875,20.275,0.0,31.9,73.76875,159.375,22.571875
Fuerteventura,2017,8,1,Verano,25.853333333333335,20.853333333333335,0.0,27.473333333333336,64.80666666666667,191.86666666666667,23.353333333333335
Fuerteventura,2017,8,2,Verano,26.4,21.45625,0.0,28.0875,66.21875,181.0,23.928125
Fuerteventura,2017,9,1,Otoño,25.826666666666664,21.259999999999998,0.02,26.926666666666666,64.42,55.86666666666667,23.543333333333333
Fuerteventura,2017,9,2,Otoño,25.853333333333335,20.726666666666667,0.07333333333333333,25.326666666666664,60.980000000000004,35.733333333333334,23.290000000000003
Fuerteventura,2017,10,1,Otoño,27.19333333333333,21.046666666666667,0.0,18.233333333333334,44.166666666666664,188.06666666666666,24.12
Fuerteventura,2017,10,2,Otoño,26.25625,20.5375,0.19999999999999998,20.61875,50.63125,41.6875,23.396875
Fuerteventura,2017,11,1,Otoño,24.293333333333333,19.166666666666668,0.1,21.4,51.31333333333334,41.06666666666667,21.73
Fuerteventura,2017,11,2,Otoño,23.686666666666667,18.686666666666667,0.060000000000000005,19.993333333333332,50.13333333333333,130.2,21.186666666666667
Fuerteventura,2017,12,1,Invierno,20.526666666666664,16.646666666666665,0.5933333333333334,27.06,64.61999999999999,68.6,18.586666666666666
Fuerteventura,2017,12,2,Invierno,20.2375,15.7375,0.09375,22.575,54.84375,72.9375,17.9875
